Source,Target,Weight,Type
Anno_The Vamp_1,Lamb_Glenarvon 2_2,2,undirected
Anno_The Vamp_1,Lewis_The Monk_9,5,undirected
Anno_The Vamp_1,Lewis_The Monk_11,1,undirected
Anno_The Vamp_1,Lewis_The Monk_13,1,undirected
Anno_The Vamp_1,Lewis_The Monk_15,10,undirected
Anno_The Vamp_1,Lewis_The Monk_16,2,undirected
Anno_The Vamp_1,Radcliffe_A sicilian Romance_4,3,undirected
Anno_The Vamp_1,Radcliffe_the myteries of Udolpho 1_2,2,undirected
Anno_The Vamp_1,Woolstencraft_Frankenstein_2,24,undirected
Anno_The Vamp_1,Woolstencraft_Frankenstein_5,1,undirected
Anno_The Vamp_1,Woolstencraft_The last Man_1,9,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Childe Harold's Pilgrimage_2,60,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Childe Harold's Pilgrimage_3,21,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Childe Harold's Pilgrimage_4,21,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Mazzepa_Dante_Beppo_1,2,undirected
Byron_Childe Harold's Pilgrimage_1,Keats_Endymion_Lamia_1,1,undirected
Byron_Childe Harold's Pilgrimage_1,Polidori_The fallen Angel_1,11,undirected
Byron_Childe Harold's Pilgrimage_1,Woolstencraft_Prospertine und Midas_1,26,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Childe Harold's Pilgrimage_1,60,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Childe Harold's Pilgrimage_3,28,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Childe Harold's Pilgrimage_4,37,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Mazzepa_Dante_Beppo_1,21,undirected
Byron_Childe Harold's Pilgrimage_2,Polidori_The fallen Angel_1,17,undirected
Byron_Childe Harold's Pilgrimage_2,Woolstencraft_Prospertine und Midas_1,5,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Childe Harold's Pilgrimage_1,21,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Childe Harold's Pilgrimage_2,28,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Childe Harold's Pilgrimage_4,60,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Mazzepa_Dante_Beppo_1,12,undirected
Byron_Childe Harold's Pilgrimage_3,Polidori_The fallen Angel_1,5,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Childe Harold's Pilgrimage_1,21,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Childe Harold's Pilgrimage_2,37,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Childe Harold's Pilgrimage_3,60,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Mazzepa_Dante_Beppo_1,30,undirected
Byron_Childe Harold's Pilgrimage_4,Polidori_The fallen Angel_1,25,undirected
Byron_Childe Harold's Pilgrimage_4,Woolstencraft_Prospertine und Midas_1,8,undirected
Byron_Don Juan_1,Byron_Don Juan_2,44,undirected
Byron_Don Juan_1,Byron_Don Juan_7,4,undirected
Byron_Don Juan_1,Byron_Don Juan_11,1,undirected
Byron_Don Juan_1,Byron_Don Juan_12,10,undirected
Byron_Don Juan_1,Byron_Don Juan_14,27,undirected
Byron_Don Juan_1,Byron_Mazzepa_Dante_Beppo_2,12,undirected
Byron_Don Juan_2,Byron_Don Juan_1,44,undirected
Byron_Don Juan_2,Byron_Don Juan_6,11,undirected
Byron_Don Juan_2,Byron_Don Juan_10,15,undirected
Byron_Don Juan_2,Byron_Don Juan_11,3,undirected
Byron_Don Juan_2,Byron_Don Juan_12,1,undirected
Byron_Don Juan_3,Byron_Don Juan_4,8,undirected
Byron_Don Juan_3,Byron_Don Juan_5,28,undirected
Byron_Don Juan_3,Byron_Don Juan_6,2,undirected
Byron_Don Juan_3,Byron_Don Juan_8,3,undirected
Byron_Don Juan_3,Byron_Don Juan_9,19,undirected
Byron_Don Juan_4,Byron_Don Juan_3,8,undirected
Byron_Don Juan_4,Byron_Don Juan_5,56,undirected
Byron_Don Juan_4,Byron_Don Juan_6,8,undirected
Byron_Don Juan_4,Byron_Don Juan_7,14,undirected
Byron_Don Juan_4,Byron_Don Juan_8,5,undirected
Byron_Don Juan_4,Byron_Don Juan_10,1,undirected
Byron_Don Juan_4,Byron_Mazzepa_Dante_Beppo_2,2,undirected
Byron_Don Juan_5,Byron_Don Juan_3,28,undirected
Byron_Don Juan_5,Byron_Don Juan_4,56,undirected
Byron_Don Juan_5,Byron_Don Juan_6,12,undirected
Byron_Don Juan_5,Byron_Don Juan_7,10,undirected
Byron_Don Juan_5,Byron_Don Juan_8,10,undirected
Byron_Don Juan_5,Byron_Don Juan_9,2,undirected
Byron_Don Juan_5,Byron_Mazzepa_Dante_Beppo_1,7,undirected
Byron_Don Juan_5,Byron_Mazzepa_Dante_Beppo_2,5,undirected
Byron_Don Juan_6,Byron_Don Juan_2,11,undirected
Byron_Don Juan_6,Byron_Don Juan_3,2,undirected
Byron_Don Juan_6,Byron_Don Juan_4,8,undirected
Byron_Don Juan_6,Byron_Don Juan_5,12,undirected
Byron_Don Juan_6,Byron_Don Juan_7,1,undirected
Byron_Don Juan_6,Byron_Don Juan_8,18,undirected
Byron_Don Juan_6,Byron_Don Juan_9,33,undirected
Byron_Don Juan_6,Byron_Don Juan_11,23,undirected
Byron_Don Juan_6,Byron_Don Juan_13,10,undirected
Byron_Don Juan_6,Byron_Don Juan_15,20,undirected
Byron_Don Juan_6,Byron_Mazzepa_Dante_Beppo_2,2,undirected
Byron_Don Juan_7,Byron_Don Juan_1,4,undirected
Byron_Don Juan_7,Byron_Don Juan_4,14,undirected
Byron_Don Juan_7,Byron_Don Juan_5,10,undirected
Byron_Don Juan_7,Byron_Don Juan_6,1,undirected
Byron_Don Juan_7,Byron_Don Juan_8,60,undirected
Byron_Don Juan_7,Byron_Don Juan_9,12,undirected
Byron_Don Juan_7,Byron_Don Juan_10,6,undirected
Byron_Don Juan_7,Byron_Don Juan_11,7,undirected
Byron_Don Juan_7,Byron_Don Juan_14,13,undirected
Byron_Don Juan_7,Byron_Don Juan_15,1,undirected
Byron_Don Juan_7,Byron_Mazzepa_Dante_Beppo_2,2,undirected
Byron_Don Juan_8,Byron_Don Juan_3,3,undirected
Byron_Don Juan_8,Byron_Don Juan_4,5,undirected
Byron_Don Juan_8,Byron_Don Juan_5,10,undirected
Byron_Don Juan_8,Byron_Don Juan_6,18,undirected
Byron_Don Juan_8,Byron_Don Juan_7,60,undirected
Byron_Don Juan_8,Byron_Don Juan_9,36,undirected
Byron_Don Juan_8,Byron_Don Juan_11,3,undirected
Byron_Don Juan_8,Wallop_Hierogylphic Tales_1,9,undirected
Byron_Don Juan_9,Byron_Don Juan_3,19,undirected
Byron_Don Juan_9,Byron_Don Juan_5,2,undirected
Byron_Don Juan_9,Byron_Don Juan_6,33,undirected
Byron_Don Juan_9,Byron_Don Juan_7,12,undirected
Byron_Don Juan_9,Byron_Don Juan_8,36,undirected
Byron_Don Juan_9,Byron_Don Juan_10,11,undirected
Byron_Don Juan_9,Byron_Don Juan_11,18,undirected
Byron_Don Juan_9,Byron_Mazzepa_Dante_Beppo_2,2,undirected
Byron_Don Juan_10,Byron_Don Juan_2,15,undirected
Byron_Don Juan_10,Byron_Don Juan_4,1,undirected
Byron_Don Juan_10,Byron_Don Juan_7,6,undirected
Byron_Don Juan_10,Byron_Don Juan_9,11,undirected
Byron_Don Juan_10,Byron_Don Juan_11,54,undirected
Byron_Don Juan_10,Byron_Don Juan_12,38,undirected
Byron_Don Juan_10,Byron_Don Juan_13,5,undirected
Byron_Don Juan_10,Byron_Don Juan_14,14,undirected
Byron_Don Juan_10,Byron_Don Juan_15,1,undirected
Byron_Don Juan_10,Byron_Mazzepa_Dante_Beppo_2,9,undirected
Byron_Don Juan_10,Wallop_Hierogylphic Tales_1,4,undirected
Byron_Don Juan_11,Byron_Don Juan_1,1,undirected
Byron_Don Juan_11,Byron_Don Juan_2,3,undirected
Byron_Don Juan_11,Byron_Don Juan_6,23,undirected
Byron_Don Juan_11,Byron_Don Juan_7,7,undirected
Byron_Don Juan_11,Byron_Don Juan_8,3,undirected
Byron_Don Juan_11,Byron_Don Juan_9,18,undirected
Byron_Don Juan_11,Byron_Don Juan_10,54,undirected
Byron_Don Juan_11,Byron_Don Juan_12,3,undirected
Byron_Don Juan_11,Byron_Don Juan_13,27,undirected
Byron_Don Juan_11,Byron_Don Juan_14,8,undirected
Byron_Don Juan_11,Byron_Mazzepa_Dante_Beppo_2,15,undirected
Byron_Don Juan_11,Wallop_Hierogylphic Tales_1,11,undirected
Byron_Don Juan_12,Byron_Don Juan_1,10,undirected
Byron_Don Juan_12,Byron_Don Juan_2,1,undirected
Byron_Don Juan_12,Byron_Don Juan_10,38,undirected
Byron_Don Juan_12,Byron_Don Juan_11,3,undirected
Byron_Don Juan_12,Byron_Don Juan_13,19,undirected
Byron_Don Juan_12,Byron_Don Juan_14,36,undirected
Byron_Don Juan_12,Byron_Mazzepa_Dante_Beppo_2,4,undirected
Byron_Don Juan_13,Byron_Don Juan_6,10,undirected
Byron_Don Juan_13,Byron_Don Juan_10,5,undirected
Byron_Don Juan_13,Byron_Don Juan_11,27,undirected
Byron_Don Juan_13,Byron_Don Juan_12,19,undirected
Byron_Don Juan_13,Byron_Don Juan_14,51,undirected
Byron_Don Juan_13,Byron_Don Juan_15,38,undirected
Byron_Don Juan_13,Byron_Mazzepa_Dante_Beppo_2,11,undirected
Byron_Don Juan_14,Byron_Don Juan_1,27,undirected
Byron_Don Juan_14,Byron_Don Juan_7,13,undirected
Byron_Don Juan_14,Byron_Don Juan_10,14,undirected
Byron_Don Juan_14,Byron_Don Juan_11,8,undirected
Byron_Don Juan_14,Byron_Don Juan_12,36,undirected
Byron_Don Juan_14,Byron_Don Juan_13,51,undirected
Byron_Don Juan_14,Byron_Don Juan_15,33,undirected
Byron_Don Juan_14,Byron_Mazzepa_Dante_Beppo_2,3,undirected
Byron_Don Juan_15,Byron_Don Juan_6,20,undirected
Byron_Don Juan_15,Byron_Don Juan_7,1,undirected
Byron_Don Juan_15,Byron_Don Juan_10,1,undirected
Byron_Don Juan_15,Byron_Don Juan_13,38,undirected
Byron_Don Juan_15,Byron_Don Juan_14,33,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_1,2,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_2,21,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_3,12,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_4,30,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Don Juan_5,7,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_1,12,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_4,2,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_5,5,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_6,2,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_7,2,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_9,2,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_10,9,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_11,15,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_12,4,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_13,11,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_14,3,undirected
Keats_Endymion_Lamia_1,Byron_Childe Harold's Pilgrimage_1,1,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_2,60,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_3,30,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_4,20,undirected
Keats_Endymion_Lamia_1,Polidori_The fallen Angel_1,2,undirected
Keats_Endymion_Lamia_1,Woolstencraft_Prospertine und Midas_1,6,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_1,60,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_3,38,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_4,32,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_1,30,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_2,38,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_4,60,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_1,20,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_2,32,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_3,60,undirected
Keats_Endymion_Lamia_4,Woolstencraft_Prospertine und Midas_1,15,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 1_2,22,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 1_3,15,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 2_2,47,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 3_4,2,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 3_5,14,undirected
Lamb_Glenarvon 1_1,Shelley_St. Ivrene_1,2,undirected
Lamb_Glenarvon 1_1,Shelley_St. Ivrene_2,4,undirected
Lamb_Glenarvon 1_1,Shelley_St. Ivrene_3,1,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_1,22,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_3,59,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_4,15,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_5,3,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 2_2,8,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 2_3,3,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_1,15,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_2,59,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_4,43,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_5,19,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 2_2,6,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 2_3,16,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_2,15,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_3,43,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_5,55,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_1,11,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_2,2,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_3,30,undirected
Lamb_Glenarvon 1_4,Wallop_Hierogylphic Tales_1,3,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 1_2,3,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 1_3,19,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 1_4,55,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_1,5,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_3,8,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 3_2,14,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 1_4,11,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 1_5,5,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 2_2,30,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_4,34,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_5,3,undirected
Lamb_Glenarvon 2_1,Lewis_The Monk_1,3,undirected
Lamb_Glenarvon 2_2,Anno_The Vamp_1,2,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_1,47,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_2,8,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_3,6,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_4,2,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 2_1,30,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 2_3,4,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 3_5,13,undirected
Lamb_Glenarvon 2_2,Wallop_Hierogylphic Tales_1,1,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_2,3,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_3,16,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_4,30,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_5,8,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_2,4,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_4,45,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_5,2,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 3_2,4,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_3,45,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_5,49,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_6,1,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_7,19,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 3_2,2,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_3,2,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_4,49,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_6,51,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_7,33,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_1,25,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_2,13,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_3,5,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_4,1,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_5,51,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_7,41,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_1,2,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_2,7,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_3,9,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_4,19,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_5,33,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_6,41,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_2,6,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_3,25,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_4,17,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 2_5,25,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 2_6,2,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_2,58,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_3,29,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 1_5,14,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_3,4,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_4,2,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_5,13,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_6,7,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_7,6,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_1,58,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_3,7,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_4,26,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_5,5,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_6,9,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_7,25,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_1,29,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_2,7,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_4,6,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 1_1,2,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_1,34,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_7,17,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_2,26,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_3,6,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_5,49,undirected
Lamb_Glenarvon 3_4,Wallop_the castle of Odranto 2_1,2,undirected
Lamb_Glenarvon 3_4,Wallop_the castle of Odranto 2_2,1,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 1_1,14,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_1,3,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_2,13,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 3_4,49,undirected
Lamb_Glenarvon 3_5,Polidori_diary_3,2,undirected
Lamb_Glenarvon 3_5,Radcliffe_the myteries of Udolpho 1_4,2,undirected
Lamb_Glenarvon 3_5,Radcliffe_The myteries of Udolpho 4_3,1,undirected
Lewis_The Monk_1,Lamb_Glenarvon 2_1,3,undirected
Lewis_The Monk_1,Lewis_The Monk_2,5,undirected
Lewis_The Monk_1,Lewis_The Monk_4,19,undirected
Lewis_The Monk_1,Lewis_The Monk_5,3,undirected
Lewis_The Monk_1,Lewis_The Monk_8,2,undirected
Lewis_The Monk_1,Lewis_The Monk_9,7,undirected
Lewis_The Monk_1,Lewis_The Monk_10,17,undirected
Lewis_The Monk_1,Lewis_The Monk_11,4,undirected
Lewis_The Monk_1,Lewis_The Monk_12,2,undirected
Lewis_The Monk_1,Lewis_The Monk_14,5,undirected
Lewis_The Monk_1,Wallop_the castle of Odranto 2_1,1,undirected
Lewis_The Monk_2,Lewis_The Monk_1,5,undirected
Lewis_The Monk_2,Lewis_The Monk_3,59,undirected
Lewis_The Monk_2,Lewis_The Monk_7,1,undirected
Lewis_The Monk_2,Lewis_The Monk_8,3,undirected
Lewis_The Monk_2,Lewis_The Monk_9,12,undirected
Lewis_The Monk_2,Lewis_The Monk_10,12,undirected
Lewis_The Monk_2,Wallop_the castle of Odranto 2_2,4,undirected
Lewis_The Monk_3,Lewis_The Monk_2,59,undirected
Lewis_The Monk_3,Lewis_The Monk_8,11,undirected
Lewis_The Monk_3,Lewis_The Monk_9,8,undirected
Lewis_The Monk_3,Lewis_The Monk_10,22,undirected
Lewis_The Monk_4,Lewis_The Monk_1,19,undirected
Lewis_The Monk_4,Lewis_The Monk_5,54,undirected
Lewis_The Monk_4,Lewis_The Monk_7,18,undirected
Lewis_The Monk_4,Lewis_The Monk_8,8,undirected
Lewis_The Monk_4,Lewis_The Monk_12,2,undirected
Lewis_The Monk_4,Wallop_the castle of Odranto_1,7,undirected
Lewis_The Monk_5,Lewis_The Monk_1,3,undirected
Lewis_The Monk_5,Lewis_The Monk_4,54,undirected
Lewis_The Monk_5,Lewis_The Monk_6,11,undirected
Lewis_The Monk_5,Lewis_The Monk_7,54,undirected
Lewis_The Monk_5,Lewis_The Monk_11,1,undirected
Lewis_The Monk_5,Lewis_The Monk_13,3,undirected
Lewis_The Monk_5,Lewis_The Monk_15,5,undirected
Lewis_The Monk_5,Wallop_Hierogylphic Tales_1,1,undirected
Lewis_The Monk_5,Wallop_the castle of Odranto 2_1,2,undirected
Lewis_The Monk_5,Wallop_the castle of Odranto 2_2,1,undirected
Lewis_The Monk_6,Lewis_The Monk_5,11,undirected
Lewis_The Monk_6,Lewis_The Monk_7,42,undirected
Lewis_The Monk_6,Lewis_The Monk_12,11,undirected
Lewis_The Monk_6,Lewis_The Monk_13,17,undirected
Lewis_The Monk_7,Lewis_The Monk_2,1,undirected
Lewis_The Monk_7,Lewis_The Monk_4,18,undirected
Lewis_The Monk_7,Lewis_The Monk_5,54,undirected
Lewis_The Monk_7,Lewis_The Monk_6,42,undirected
Lewis_The Monk_7,Lewis_The Monk_8,40,undirected
Lewis_The Monk_7,Lewis_The Monk_10,1,undirected
Lewis_The Monk_7,Lewis_The Monk_11,1,undirected
Lewis_The Monk_7,Lewis_The Monk_13,1,undirected
Lewis_The Monk_7,Wallop_the castle of Odranto 2_1,2,undirected
Lewis_The Monk_8,Lewis_The Monk_1,2,undirected
Lewis_The Monk_8,Lewis_The Monk_2,3,undirected
Lewis_The Monk_8,Lewis_The Monk_3,11,undirected
Lewis_The Monk_8,Lewis_The Monk_4,8,undirected
Lewis_The Monk_8,Lewis_The Monk_7,40,undirected
Lewis_The Monk_8,Lewis_The Monk_9,6,undirected
Lewis_The Monk_8,Lewis_The Monk_10,13,undirected
Lewis_The Monk_8,Lewis_The Monk_11,9,undirected
Lewis_The Monk_8,Wallop_the castle of Odranto 2_1,2,undirected
Lewis_The Monk_8,Wallop_the castle of Odranto 2_2,4,undirected
Lewis_The Monk_9,Anno_The Vamp_1,5,undirected
Lewis_The Monk_9,Lewis_The Monk_1,7,undirected
Lewis_The Monk_9,Lewis_The Monk_2,12,undirected
Lewis_The Monk_9,Lewis_The Monk_3,8,undirected
Lewis_The Monk_9,Lewis_The Monk_8,6,undirected
Lewis_The Monk_9,Lewis_The Monk_10,53,undirected
Lewis_The Monk_9,Lewis_The Monk_11,53,undirected
Lewis_The Monk_9,Lewis_The Monk_12,9,undirected
Lewis_The Monk_9,Lewis_The Monk_13,12,undirected
Lewis_The Monk_9,Lewis_The Monk_14,4,undirected
Lewis_The Monk_9,Lewis_The Monk_15,31,undirected
Lewis_The Monk_9,Lewis_The Monk_16,14,undirected
Lewis_The Monk_9,Shelley_St. Ivrene_2,4,undirected
Lewis_The Monk_9,Wallop_Hierogylphic Tales_1,4,undirected
Lewis_The Monk_10,Lewis_The Monk_1,17,undirected
Lewis_The Monk_10,Lewis_The Monk_2,12,undirected
Lewis_The Monk_10,Lewis_The Monk_3,22,undirected
Lewis_The Monk_10,Lewis_The Monk_7,1,undirected
Lewis_The Monk_10,Lewis_The Monk_8,13,undirected
Lewis_The Monk_10,Lewis_The Monk_9,53,undirected
Lewis_The Monk_10,Lewis_The Monk_11,21,undirected
Lewis_The Monk_10,Lewis_The Monk_12,6,undirected
Lewis_The Monk_10,Lewis_The Monk_14,12,undirected
Lewis_The Monk_10,Lewis_The Monk_15,11,undirected
Lewis_The Monk_10,Lewis_The Monk_16,2,undirected
Lewis_The Monk_10,Shelley_St. Ivrene_3,3,undirected
Lewis_The Monk_11,Anno_The Vamp_1,1,undirected
Lewis_The Monk_11,Lewis_The Monk_1,4,undirected
Lewis_The Monk_11,Lewis_The Monk_5,1,undirected
Lewis_The Monk_11,Lewis_The Monk_7,1,undirected
Lewis_The Monk_11,Lewis_The Monk_8,9,undirected
Lewis_The Monk_11,Lewis_The Monk_9,53,undirected
Lewis_The Monk_11,Lewis_The Monk_10,21,undirected
Lewis_The Monk_11,Lewis_The Monk_12,7,undirected
Lewis_The Monk_11,Lewis_The Monk_13,44,undirected
Lewis_The Monk_11,Lewis_The Monk_14,12,undirected
Lewis_The Monk_11,Lewis_The Monk_15,7,undirected
Lewis_The Monk_12,Lewis_The Monk_1,2,undirected
Lewis_The Monk_12,Lewis_The Monk_4,2,undirected
Lewis_The Monk_12,Lewis_The Monk_6,11,undirected
Lewis_The Monk_12,Lewis_The Monk_9,9,undirected
Lewis_The Monk_12,Lewis_The Monk_10,6,undirected
