Source,Target,Weight,Type
Anno_The Vamp_1,Lamb_Glenarvon 2_2,30,undirected
Anno_The Vamp_1,Lewis_The Monk_9,20,undirected
Anno_The Vamp_1,Lewis_The Monk_11,10,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Childe Harold's Pilgrimage_2,60,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Childe Harold's Pilgrimage_3,20,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Childe Harold's Pilgrimage_4,6,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Don Juan_5,2,undirected
Byron_Childe Harold's Pilgrimage_1,Byron_Don Juan_11,8,undirected
Byron_Childe Harold's Pilgrimage_1,Polidori_The fallen Angel_1,11,undirected
Byron_Childe Harold's Pilgrimage_1,Woolstencraft_Prospertine und Midas_1,7,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Childe Harold's Pilgrimage_1,60,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Childe Harold's Pilgrimage_3,10,undirected
Byron_Childe Harold's Pilgrimage_2,Byron_Childe Harold's Pilgrimage_4,40,undirected
Byron_Childe Harold's Pilgrimage_2,Polidori_The fallen Angel_1,30,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Childe Harold's Pilgrimage_1,20,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Childe Harold's Pilgrimage_2,10,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Childe Harold's Pilgrimage_4,50,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Mazzepa_Dante_Beppo_1,30,undirected
Byron_Childe Harold's Pilgrimage_3,Byron_Mazzepa_Dante_Beppo_2,30,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Childe Harold's Pilgrimage_1,6,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Childe Harold's Pilgrimage_2,40,undirected
Byron_Childe Harold's Pilgrimage_4,Byron_Childe Harold's Pilgrimage_3,50,undirected
Byron_Childe Harold's Pilgrimage_4,Woolstencraft_The last Man_14,4,undirected
Byron_Don Juan_1,Byron_Don Juan_2,21,undirected
Byron_Don Juan_1,Byron_Don Juan_7,40,undirected
Byron_Don Juan_1,Byron_Don Juan_8,16,undirected
Byron_Don Juan_1,Byron_Don Juan_10,16,undirected
Byron_Don Juan_2,Byron_Don Juan_1,21,undirected
Byron_Don Juan_2,Byron_Don Juan_6,10,undirected
Byron_Don Juan_2,Byron_Don Juan_12,29,undirected
Byron_Don Juan_2,Byron_Mazzepa_Dante_Beppo_1,1,undirected
Byron_Don Juan_3,Byron_Don Juan_4,30,undirected
Byron_Don Juan_3,Byron_Don Juan_5,20,undirected
Byron_Don Juan_3,Byron_Don Juan_8,10,undirected
Byron_Don Juan_4,Byron_Don Juan_3,30,undirected
Byron_Don Juan_4,Byron_Don Juan_5,60,undirected
Byron_Don Juan_4,Byron_Don Juan_8,40,undirected
Byron_Don Juan_4,Byron_Don Juan_11,10,undirected
Byron_Don Juan_5,Byron_Childe Harold's Pilgrimage_1,2,undirected
Byron_Don Juan_5,Byron_Don Juan_3,20,undirected
Byron_Don Juan_5,Byron_Don Juan_4,60,undirected
Byron_Don Juan_5,Byron_Don Juan_7,2,undirected
Byron_Don Juan_5,Byron_Don Juan_8,20,undirected
Byron_Don Juan_5,Byron_Don Juan_9,8,undirected
Byron_Don Juan_5,Polidori_The fallen Angel_1,19,undirected
Byron_Don Juan_6,Byron_Don Juan_2,10,undirected
Byron_Don Juan_6,Byron_Don Juan_9,17,undirected
Byron_Don Juan_6,Byron_Don Juan_10,22,undirected
Byron_Don Juan_6,Byron_Don Juan_11,25,undirected
Byron_Don Juan_6,Byron_Don Juan_13,33,undirected
Byron_Don Juan_6,Byron_Don Juan_15,8,undirected
Byron_Don Juan_6,Byron_Mazzepa_Dante_Beppo_2,3,undirected
Byron_Don Juan_7,Byron_Don Juan_1,40,undirected
Byron_Don Juan_7,Byron_Don Juan_5,2,undirected
Byron_Don Juan_7,Byron_Don Juan_8,60,undirected
Byron_Don Juan_7,Byron_Don Juan_14,50,undirected
Byron_Don Juan_8,Byron_Don Juan_1,16,undirected
Byron_Don Juan_8,Byron_Don Juan_3,10,undirected
Byron_Don Juan_8,Byron_Don Juan_4,40,undirected
Byron_Don Juan_8,Byron_Don Juan_5,20,undirected
Byron_Don Juan_8,Byron_Don Juan_7,60,undirected
Byron_Don Juan_8,Byron_Don Juan_10,8,undirected
Byron_Don Juan_8,Byron_Mazzepa_Dante_Beppo_2,26,undirected
Byron_Don Juan_9,Byron_Don Juan_5,8,undirected
Byron_Don Juan_9,Byron_Don Juan_6,17,undirected
Byron_Don Juan_9,Byron_Don Juan_11,50,undirected
Byron_Don Juan_9,Byron_Don Juan_13,3,undirected
Byron_Don Juan_9,Byron_Don Juan_15,10,undirected
Byron_Don Juan_10,Byron_Don Juan_1,16,undirected
Byron_Don Juan_10,Byron_Don Juan_6,22,undirected
Byron_Don Juan_10,Byron_Don Juan_8,8,undirected
Byron_Don Juan_10,Byron_Don Juan_11,60,undirected
Byron_Don Juan_10,Byron_Don Juan_12,20,undirected
Byron_Don Juan_10,Byron_Don Juan_14,30,undirected
Byron_Don Juan_10,Byron_Don Juan_15,2,undirected
Byron_Don Juan_10,Byron_Mazzepa_Dante_Beppo_2,13,undirected
Byron_Don Juan_11,Byron_Childe Harold's Pilgrimage_1,8,undirected
Byron_Don Juan_11,Byron_Don Juan_4,10,undirected
Byron_Don Juan_11,Byron_Don Juan_6,25,undirected
Byron_Don Juan_11,Byron_Don Juan_9,50,undirected
Byron_Don Juan_11,Byron_Don Juan_10,60,undirected
Byron_Don Juan_11,Byron_Don Juan_12,4,undirected
Byron_Don Juan_11,Byron_Don Juan_13,27,undirected
Byron_Don Juan_11,Byron_Don Juan_15,35,undirected
Byron_Don Juan_11,Byron_Mazzepa_Dante_Beppo_2,18,undirected
Byron_Don Juan_11,Polidori_diary_2,9,undirected
Byron_Don Juan_12,Byron_Don Juan_2,29,undirected
Byron_Don Juan_12,Byron_Don Juan_10,20,undirected
Byron_Don Juan_12,Byron_Don Juan_11,4,undirected
Byron_Don Juan_12,Byron_Don Juan_13,55,undirected
Byron_Don Juan_12,Byron_Don Juan_14,6,undirected
Byron_Don Juan_13,Byron_Don Juan_6,33,undirected
Byron_Don Juan_13,Byron_Don Juan_9,3,undirected
Byron_Don Juan_13,Byron_Don Juan_11,27,undirected
Byron_Don Juan_13,Byron_Don Juan_12,55,undirected
Byron_Don Juan_13,Polidori_diary_2,20,undirected
Byron_Don Juan_14,Byron_Don Juan_7,50,undirected
Byron_Don Juan_14,Byron_Don Juan_10,30,undirected
Byron_Don Juan_14,Byron_Don Juan_12,6,undirected
Byron_Don Juan_14,Byron_Don Juan_15,43,undirected
Byron_Don Juan_15,Byron_Don Juan_6,8,undirected
Byron_Don Juan_15,Byron_Don Juan_9,10,undirected
Byron_Don Juan_15,Byron_Don Juan_10,2,undirected
Byron_Don Juan_15,Byron_Don Juan_11,35,undirected
Byron_Don Juan_15,Byron_Don Juan_14,43,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_3,30,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Don Juan_2,1,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Mazzepa_Dante_Beppo_2,30,undirected
Byron_Mazzepa_Dante_Beppo_1,Keats_Endymion_Lamia_1,9,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Childe Harold's Pilgrimage_3,30,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_6,3,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_8,26,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_10,13,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_11,18,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Mazzepa_Dante_Beppo_1,30,undirected
Keats_Endymion_Lamia_1,Byron_Mazzepa_Dante_Beppo_1,9,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_2,41,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_3,27,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_4,23,undirected
Keats_Endymion_Lamia_1,Polidori_diary_2,1,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_1,41,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_3,39,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_4,60,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_1,27,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_2,39,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_4,50,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_1,23,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_2,60,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_3,50,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 2_2,53,undirected
Lamb_Glenarvon 1_1,Shelley_St. Ivrene_2,38,undirected
Lamb_Glenarvon 1_1,Shelley_St. Ivrene_3,35,undirected
Lamb_Glenarvon 1_1,Woolstencraft_The last Man_6,4,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_3,50,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_4,14,undirected
Lamb_Glenarvon 1_2,Woolstencraft_Falkner_2,6,undirected
Lamb_Glenarvon 1_2,Woolstencraft_Falkner_4,8,undirected
Lamb_Glenarvon 1_2,Woolstencraft_Falkner_14,2,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_2,50,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_4,60,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 2_3,20,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_2,14,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_3,60,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_5,50,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 3_2,10,undirected
Lamb_Glenarvon 1_4,Woolstencraft_Falkner_18,1,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 1_4,50,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_3,9,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 3_2,20,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 3_3,1,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_3,7,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_4,60,undirected
Lamb_Glenarvon 2_1,Lewis_The Monk_1,6,undirected
Lamb_Glenarvon 2_1,Radcliffe_The myteries of Udolpho 4_6,18,undirected
Lamb_Glenarvon 2_1,Wallop_the castle of Odranto_1,5,undirected
Lamb_Glenarvon 2_1,Woolstencraft_Prospertine und Midas_1,22,undirected
Lamb_Glenarvon 2_2,Anno_The Vamp_1,30,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_1,53,undirected
Lamb_Glenarvon 2_2,Lewis_The Monk_11,8,undirected
Lamb_Glenarvon 2_2,Radcliffe_the myteries of Udolpho 1_2,2,undirected
Lamb_Glenarvon 2_2,Wallop_Hierogylphic Tales_1,36,undirected
Lamb_Glenarvon 2_2,Woolstencraft_Falkner_15,2,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_3,20,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_5,9,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_5,30,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 3_2,60,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 3_3,1,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_5,30,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_6,20,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_7,10,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_3,30,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_4,30,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_6,40,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_7,20,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_2,39,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_3,9,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_4,20,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_5,40,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_7,60,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_2,10,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_4,10,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_5,20,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_6,60,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_3,10,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_2,47,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_3,40,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_4,18,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 1_4,10,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 1_5,20,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_3,60,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_5,39,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_6,10,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_1,47,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_3,34,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 1_5,1,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_1,7,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_3,1,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_5,9,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_7,10,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_1,40,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_2,34,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_4,1,undirected
Lamb_Glenarvon 3_3,Woolstencraft_Prospertine und Midas_1,1,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_1,60,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_1,18,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_3,1,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_5,49,undirected
Lamb_Glenarvon 3_4,Lewis_The Monk_1,3,undirected
Lamb_Glenarvon 3_4,Lewis_The Monk_2,2,undirected
Lamb_Glenarvon 3_4,Polidori_diary_3,15,undirected
Lamb_Glenarvon 3_4,Woolstencraft_Prospertine und Midas_1,2,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 3_4,49,undirected
Lamb_Glenarvon 3_5,Lewis_The Monk_14,4,undirected
Lamb_Glenarvon 3_5,Lewis_The Monk_16,22,undirected
Lamb_Glenarvon 3_5,Polidori_diary_3,9,undirected
Lamb_Glenarvon 3_5,Shelley_Zastrozzi_1,14,undirected
Lamb_Glenarvon 3_5,Wallop_the castle of Odranto 2_1,16,undirected
Lamb_Glenarvon 3_5,Wallop_the castle of Odranto_1,29,undirected
Lewis_The Monk_1,Lamb_Glenarvon 2_1,6,undirected
Lewis_The Monk_1,Lamb_Glenarvon 3_4,3,undirected
Lewis_The Monk_1,Lewis_The Monk_2,43,undirected
Lewis_The Monk_1,Lewis_The Monk_8,28,undirected
Lewis_The Monk_1,Lewis_The Monk_10,41,undirected
Lewis_The Monk_1,Radcliffe_the myteries of Udolpho 1_4,8,undirected
Lewis_The Monk_1,Wallop_the castle of Odranto 2_1,1,undirected
Lewis_The Monk_1,Wallop_the castle of Odranto_1,2,undirected
Lewis_The Monk_1,Woolstencraft_Falkner_15,2,undirected
Lewis_The Monk_2,Lamb_Glenarvon 3_4,2,undirected
Lewis_The Monk_2,Lewis_The Monk_1,43,undirected
Lewis_The Monk_2,Lewis_The Monk_3,35,undirected
Lewis_The Monk_2,Lewis_The Monk_4,9,undirected
Lewis_The Monk_2,Lewis_The Monk_16,8,undirected
Lewis_The Monk_2,Woolstencraft_Prospertine und Midas_1,28,undirected
Lewis_The Monk_2,Woolstencraft_The last Man_3,1,undirected
Lewis_The Monk_3,Lewis_The Monk_2,35,undirected
Lewis_The Monk_3,Lewis_The Monk_8,34,undirected
Lewis_The Monk_3,Lewis_The Monk_10,26,undirected
Lewis_The Monk_3,Wallop_the castle of Odranto 2_2,6,undirected
Lewis_The Monk_4,Lewis_The Monk_2,9,undirected
Lewis_The Monk_4,Lewis_The Monk_5,50,undirected
Lewis_The Monk_4,Lewis_The Monk_6,30,undirected
Lewis_The Monk_4,Lewis_The Monk_7,60,undirected
Lewis_The Monk_5,Lewis_The Monk_4,50,undirected
Lewis_The Monk_5,Lewis_The Monk_6,20,undirected
Lewis_The Monk_5,Lewis_The Monk_7,30,undirected
Lewis_The Monk_5,Woolstencraft_Falkner_12,20,undirected
Lewis_The Monk_5,Woolstencraft_The last Man_7,1,undirected
Lewis_The Monk_6,Lewis_The Monk_4,30,undirected
Lewis_The Monk_6,Lewis_The Monk_5,20,undirected
Lewis_The Monk_6,Lewis_The Monk_7,50,undirected
Lewis_The Monk_7,Lewis_The Monk_4,60,undirected
Lewis_The Monk_7,Lewis_The Monk_5,30,undirected
Lewis_The Monk_7,Lewis_The Monk_6,50,undirected
Lewis_The Monk_8,Lewis_The Monk_1,28,undirected
Lewis_The Monk_8,Lewis_The Monk_3,34,undirected
Lewis_The Monk_8,Lewis_The Monk_10,60,undirected
Lewis_The Monk_8,Wallop_the castle of Odranto 2_2,16,undirected
Lewis_The Monk_9,Anno_The Vamp_1,20,undirected
Lewis_The Monk_9,Lewis_The Monk_11,60,undirected
Lewis_The Monk_9,Lewis_The Monk_14,21,undirected
Lewis_The Monk_9,Shelley_Zastrozzi_2,12,undirected
Lewis_The Monk_9,Woolstencraft_The last Man_5,42,undirected
Lewis_The Monk_10,Lewis_The Monk_1,41,undirected
Lewis_The Monk_10,Lewis_The Monk_3,26,undirected
Lewis_The Monk_10,Lewis_The Monk_8,60,undirected
Lewis_The Monk_10,Lewis_The Monk_14,39,undirected
Lewis_The Monk_10,Lewis_The Monk_15,20,undirected
Lewis_The Monk_10,Lewis_The Monk_16,27,undirected
Lewis_The Monk_11,Anno_The Vamp_1,10,undirected
Lewis_The Monk_11,Lamb_Glenarvon 2_2,8,undirected
Lewis_The Monk_11,Lewis_The Monk_9,60,undirected
Lewis_The Monk_11,Lewis_The Monk_13,29,undirected
Lewis_The Monk_11,Lewis_The Monk_14,50,undirected
Lewis_The Monk_12,Lewis_The Monk_13,17,undirected
Lewis_The Monk_12,Lewis_The Monk_15,39,undirected
Lewis_The Monk_12,Radcliffe_The myteries of Udolpho 4_4,12,undirected
Lewis_The Monk_12,Radcliffe_The Myteries of Udolphu 2_8,1,undirected
Lewis_The Monk_13,Lewis_The Monk_11,29,undirected
Lewis_The Monk_13,Lewis_The Monk_12,17,undirected
Lewis_The Monk_13,Lewis_The Monk_14,8,undirected
Lewis_The Monk_13,Lewis_The Monk_15,60,undirected
Lewis_The Monk_13,Woolstencraft_Falkner_1,4,undirected
Lewis_The Monk_14,Lamb_Glenarvon 3_5,4,undirected
Lewis_The Monk_14,Lewis_The Monk_9,21,undirected
Lewis_The Monk_14,Lewis_The Monk_10,39,undirected
Lewis_The Monk_14,Lewis_The Monk_11,50,undirected
Lewis_The Monk_14,Lewis_The Monk_13,8,undirected
Lewis_The Monk_14,Lewis_The Monk_15,1,undirected
Lewis_The Monk_14,Lewis_The Monk_16,21,undirected
Lewis_The Monk_14,Shelley_St. Ivrene_2,8,undirected
Lewis_The Monk_14,Shelley_Zastrozzi_1,27,undirected
Lewis_The Monk_15,Lewis_The Monk_10,20,undirected
Lewis_The Monk_15,Lewis_The Monk_12,39,undirected
Lewis_The Monk_15,Lewis_The Monk_13,60,undirected
Lewis_The Monk_15,Lewis_The Monk_14,1,undirected
Lewis_The Monk_16,Lamb_Glenarvon 3_5,22,undirected
Lewis_The Monk_16,Lewis_The Monk_2,8,undirected
Lewis_The Monk_16,Lewis_The Monk_10,27,undirected
Lewis_The Monk_16,Lewis_The Monk_14,21,undirected
Lewis_The Monk_16,Polidori_diary_3,6,undirected
Lewis_The Monk_16,Shelley_Zastrozzi_1,8,undirected
Polidori_diary_1,Radcliffe_The myteries of Udolpho 4_5,1,undirected
Polidori_diary_1,Woolstencraft_The last Man_11,30,undirected
Polidori_diary_1,Woolstencraft_The last Man_17,18,undirected
Polidori_diary_1,Woolstencraft_The last Man_20,11,undirected
Polidori_diary_2,Byron_Don Juan_11,9,undirected
Polidori_diary_2,Byron_Don Juan_13,20,undirected
Polidori_diary_2,Keats_Endymion_Lamia_1,1,undirected
Polidori_diary_2,Polidori_diary_3,60,undirected
Polidori_diary_3,Lamb_Glenarvon 3_4,15,undirected
Polidori_diary_3,Lamb_Glenarvon 3_5,9,undirected
Polidori_diary_3,Lewis_The Monk_16,6,undirected
Polidori_diary_3,Polidori_diary_2,60,undirected
Polidori_The fallen Angel_1,Byron_Childe Harold's Pilgrimage_1,11,undirected
Polidori_The fallen Angel_1,Byron_Childe Harold's Pilgrimage_2,30,undirected
Polidori_The fallen Angel_1,Byron_Don Juan_5,19,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_2,2,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_3,7,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_5,30,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_A sicilian Romance_6,32,undirected
Radcliffe_A sicilian Romance_1,Radcliffe_the myteries of Udolpho 1_1,1,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_1,2,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_3,32,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_4,7,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_5,44,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_A sicilian Romance_7,19,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_the myteries of Udolpho 1_1,11,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_the myteries of Udolpho 1_3,1,undirected
Radcliffe_A sicilian Romance_2,Radcliffe_The myteries of Udolpho 4_3,17,undirected
Radcliffe_A sicilian Romance_2,Shelley_St. Ivrene_1,30,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_1,7,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_2,32,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_5,50,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_A sicilian Romance_6,60,undirected
Radcliffe_A sicilian Romance_3,Radcliffe_The myteries of Udolpho 4_8,30,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_A sicilian Romance_2,7,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_A sicilian Romance_7,60,undirected
Radcliffe_A sicilian Romance_4,Radcliffe_the myteries of Udolpho 1_3,4,undirected
Radcliffe_A sicilian Romance_4,Shelley_St. Ivrene_1,23,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_1,30,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_2,44,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_3,50,undirected
Radcliffe_A sicilian Romance_5,Radcliffe_A sicilian Romance_6,14,undirected
Radcliffe_A sicilian Romance_5,Woolstencraft_The last Man_13,17,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_1,32,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_3,60,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_A sicilian Romance_5,14,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_the mysteries of Udolpho 3_8,6,undirected
Radcliffe_A sicilian Romance_6,Radcliffe_The myteries of Udolpho 4_8,18,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_A sicilian Romance_2,19,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_A sicilian Romance_4,60,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_the myteries of Udolpho 1_3,3,undirected
Radcliffe_A sicilian Romance_7,Radcliffe_The myteries of Udolpho 4_5,8,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_2,36,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_4,40,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_the mysteries of Udolpho 3_5,56,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_The myteries of Udolpho 4_8,12,undirected
Radcliffe_the mysteries of Udolpho 3_1,Radcliffe_The Myteries of Udolphu 2_5,32,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_the mysteries of Udolpho 3_1,36,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_the myteries of Udolpho 1_5,10,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The myteries of Udolpho 4_4,37,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_5,15,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_8,32,undirected
Radcliffe_the mysteries of Udolpho 3_2,Radcliffe_The Myteries of Udolphu 2_9,15,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_the mysteries of Udolpho 3_6,3,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_the myteries of Udolpho 1_6,11,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_the myteries of Udolpho 1_8,9,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The myteries of Udolpho 4_1,24,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The myteries of Udolpho 4_7,4,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_7,16,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_8,10,undirected
Radcliffe_the mysteries of Udolpho 3_3,Radcliffe_The Myteries of Udolphu 2_9,27,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_1,40,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_5,54,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_the mysteries of Udolpho 3_6,9,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The myteries of Udolpho 4_2,20,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The myteries of Udolpho 4_7,28,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_3,23,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_4,33,undirected
Radcliffe_the mysteries of Udolpho 3_4,Radcliffe_The Myteries of Udolphu 2_5,1,undirected
