Source,Target,Weight,Type
Byron_Don Juan_6,Byron_Don Juan_4,7,undirected
Byron_Don Juan_6,Byron_Don Juan_5,5,undirected
Byron_Don Juan_6,Byron_Don Juan_8,12,undirected
Byron_Don Juan_6,Byron_Don Juan_9,29,undirected
Byron_Don Juan_6,Byron_Don Juan_11,26,undirected
Byron_Don Juan_6,Byron_Don Juan_13,18,undirected
Byron_Don Juan_6,Byron_Don Juan_14,2,undirected
Byron_Don Juan_6,Byron_Don Juan_15,16,undirected
Byron_Don Juan_6,Polidori_diary_1,6,undirected
Byron_Don Juan_7,Byron_Don Juan_1,5,undirected
Byron_Don Juan_7,Byron_Don Juan_3,1,undirected
Byron_Don Juan_7,Byron_Don Juan_4,18,undirected
Byron_Don Juan_7,Byron_Don Juan_5,7,undirected
Byron_Don Juan_7,Byron_Don Juan_8,50,undirected
Byron_Don Juan_7,Byron_Don Juan_9,17,undirected
Byron_Don Juan_7,Byron_Don Juan_10,17,undirected
Byron_Don Juan_7,Byron_Don Juan_11,10,undirected
Byron_Don Juan_7,Byron_Don Juan_14,7,undirected
Byron_Don Juan_7,Byron_Mazzepa_Dante_Beppo_2,3,undirected
Byron_Don Juan_8,Byron_Don Juan_5,1,undirected
Byron_Don Juan_8,Byron_Don Juan_6,12,undirected
Byron_Don Juan_8,Byron_Don Juan_7,50,undirected
Byron_Don Juan_8,Byron_Don Juan_9,18,undirected
Byron_Don Juan_8,Byron_Don Juan_10,7,undirected
Byron_Don Juan_8,Byron_Don Juan_14,2,undirected
Byron_Don Juan_9,Byron_Don Juan_3,11,undirected
Byron_Don Juan_9,Byron_Don Juan_6,29,undirected
Byron_Don Juan_9,Byron_Don Juan_7,17,undirected
Byron_Don Juan_9,Byron_Don Juan_8,18,undirected
Byron_Don Juan_9,Byron_Don Juan_10,16,undirected
Byron_Don Juan_9,Byron_Don Juan_11,13,undirected
Byron_Don Juan_9,Byron_Mazzepa_Dante_Beppo_2,1,undirected
Byron_Don Juan_10,Byron_Don Juan_2,16,undirected
Byron_Don Juan_10,Byron_Don Juan_4,3,undirected
Byron_Don Juan_10,Byron_Don Juan_7,17,undirected
Byron_Don Juan_10,Byron_Don Juan_8,7,undirected
Byron_Don Juan_10,Byron_Don Juan_9,16,undirected
Byron_Don Juan_10,Byron_Don Juan_11,42,undirected
Byron_Don Juan_10,Byron_Don Juan_12,35,undirected
Byron_Don Juan_10,Byron_Don Juan_14,38,undirected
Byron_Don Juan_10,Byron_Don Juan_15,2,undirected
Byron_Don Juan_10,Byron_Mazzepa_Dante_Beppo_2,25,undirected
Byron_Don Juan_10,Wallop_Hierogylphic Tales_1,16,undirected
Byron_Don Juan_11,Byron_Don Juan_2,5,undirected
Byron_Don Juan_11,Byron_Don Juan_6,26,undirected
Byron_Don Juan_11,Byron_Don Juan_7,10,undirected
Byron_Don Juan_11,Byron_Don Juan_9,13,undirected
Byron_Don Juan_11,Byron_Don Juan_10,42,undirected
Byron_Don Juan_11,Byron_Don Juan_12,16,undirected
Byron_Don Juan_11,Byron_Don Juan_13,4,undirected
Byron_Don Juan_11,Byron_Don Juan_14,2,undirected
Byron_Don Juan_11,Byron_Don Juan_15,1,undirected
Byron_Don Juan_11,Byron_Mazzepa_Dante_Beppo_2,3,undirected
Byron_Don Juan_11,Wallop_Hierogylphic Tales_1,11,undirected
Byron_Don Juan_12,Byron_Don Juan_1,20,undirected
Byron_Don Juan_12,Byron_Don Juan_2,5,undirected
Byron_Don Juan_12,Byron_Don Juan_10,35,undirected
Byron_Don Juan_12,Byron_Don Juan_11,16,undirected
Byron_Don Juan_12,Byron_Don Juan_13,21,undirected
Byron_Don Juan_12,Byron_Don Juan_14,47,undirected
Byron_Don Juan_12,Byron_Don Juan_15,2,undirected
Byron_Don Juan_12,Byron_Mazzepa_Dante_Beppo_2,21,undirected
Byron_Don Juan_12,Polidori_diary_1,1,undirected
Byron_Don Juan_12,Wallop_Hierogylphic Tales_1,1,undirected
Byron_Don Juan_13,Byron_Don Juan_2,1,undirected
Byron_Don Juan_13,Byron_Don Juan_6,18,undirected
Byron_Don Juan_13,Byron_Don Juan_11,4,undirected
Byron_Don Juan_13,Byron_Don Juan_12,21,undirected
Byron_Don Juan_13,Byron_Don Juan_14,48,undirected
Byron_Don Juan_13,Byron_Don Juan_15,47,undirected
Byron_Don Juan_13,Byron_Mazzepa_Dante_Beppo_2,1,undirected
Byron_Don Juan_13,Wallop_Hierogylphic Tales_1,1,undirected
Byron_Don Juan_14,Byron_Don Juan_1,22,undirected
Byron_Don Juan_14,Byron_Don Juan_6,2,undirected
Byron_Don Juan_14,Byron_Don Juan_7,7,undirected
Byron_Don Juan_14,Byron_Don Juan_8,2,undirected
Byron_Don Juan_14,Byron_Don Juan_10,38,undirected
Byron_Don Juan_14,Byron_Don Juan_11,2,undirected
Byron_Don Juan_14,Byron_Don Juan_12,47,undirected
Byron_Don Juan_14,Byron_Don Juan_13,48,undirected
Byron_Don Juan_14,Byron_Don Juan_15,31,undirected
Byron_Don Juan_14,Byron_Mazzepa_Dante_Beppo_2,2,undirected
Byron_Don Juan_14,Wallop_Hierogylphic Tales_1,2,undirected
Byron_Don Juan_15,Byron_Don Juan_6,16,undirected
Byron_Don Juan_15,Byron_Don Juan_10,2,undirected
Byron_Don Juan_15,Byron_Don Juan_11,1,undirected
Byron_Don Juan_15,Byron_Don Juan_12,2,undirected
Byron_Don Juan_15,Byron_Don Juan_13,47,undirected
Byron_Don Juan_15,Byron_Don Juan_14,31,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_1,2,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_2,22,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_3,13,undirected
Byron_Mazzepa_Dante_Beppo_1,Byron_Childe Harold's Pilgrimage_4,27,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_1,2,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_5,2,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_7,3,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_9,1,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_10,25,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_11,3,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_12,21,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_13,1,undirected
Byron_Mazzepa_Dante_Beppo_2,Byron_Don Juan_14,2,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_2,53,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_3,27,undirected
Keats_Endymion_Lamia_1,Keats_Endymion_Lamia_4,23,undirected
Keats_Endymion_Lamia_1,Polidori_The fallen Angel_1,7,undirected
Keats_Endymion_Lamia_1,Woolstencraft_Prospertine und Midas_1,2,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_1,53,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_3,49,undirected
Keats_Endymion_Lamia_2,Keats_Endymion_Lamia_4,31,undirected
Keats_Endymion_Lamia_2,Woolstencraft_Prospertine und Midas_1,6,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_1,27,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_2,49,undirected
Keats_Endymion_Lamia_3,Keats_Endymion_Lamia_4,57,undirected
Keats_Endymion_Lamia_3,Woolstencraft_Prospertine und Midas_1,2,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_1,23,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_2,31,undirected
Keats_Endymion_Lamia_4,Keats_Endymion_Lamia_3,57,undirected
Keats_Endymion_Lamia_4,Woolstencraft_Prospertine und Midas_1,13,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 1_2,34,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 1_3,1,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 2_2,17,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 3_4,7,undirected
Lamb_Glenarvon 1_1,Lamb_Glenarvon 3_5,17,undirected
Lamb_Glenarvon 1_1,Woolstencraft_The last Man_2,1,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_1,34,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_3,58,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 1_4,10,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 2_2,7,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 2_3,6,undirected
Lamb_Glenarvon 1_2,Lamb_Glenarvon 2_4,9,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_1,1,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_2,58,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_4,32,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 1_5,7,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 2_2,2,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 2_3,13,undirected
Lamb_Glenarvon 1_3,Lamb_Glenarvon 2_4,7,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_2,10,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_3,32,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 1_5,54,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_1,16,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_2,2,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_3,21,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 2_4,1,undirected
Lamb_Glenarvon 1_4,Lamb_Glenarvon 3_2,2,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 1_3,7,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 1_4,54,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_1,2,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_3,7,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_4,8,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_5,4,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 2_6,2,undirected
Lamb_Glenarvon 1_5,Lamb_Glenarvon 3_2,5,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 1_4,16,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 1_5,2,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 2_2,11,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 2_3,1,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_1,1,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_3,4,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_4,29,undirected
Lamb_Glenarvon 2_1,Lamb_Glenarvon 3_5,7,undirected
Lamb_Glenarvon 2_1,Lewis_The Monk_1,1,undirected
Lamb_Glenarvon 2_1,Wallop_Hierogylphic Tales_1,3,undirected
Lamb_Glenarvon 2_2,Anno_The Vamp_1,24,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_1,17,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_2,7,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_3,2,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 1_4,2,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 2_1,11,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 2_3,26,undirected
Lamb_Glenarvon 2_2,Lamb_Glenarvon 3_5,5,undirected
Lamb_Glenarvon 2_2,Wallop_Hierogylphic Tales_1,2,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_2,6,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_3,13,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_4,21,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 1_5,7,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_1,1,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_2,26,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_4,47,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_5,16,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 2_7,1,undirected
Lamb_Glenarvon 2_3,Lamb_Glenarvon 3_2,2,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 1_2,9,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 1_3,7,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 1_4,1,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 1_5,8,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_3,47,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_5,54,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_6,3,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 2_7,35,undirected
Lamb_Glenarvon 2_4,Lamb_Glenarvon 3_2,7,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 1_5,4,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_3,16,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_4,54,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_6,51,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 2_7,34,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_1,30,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_2,21,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_3,23,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_4,4,undirected
Lamb_Glenarvon 2_5,Lamb_Glenarvon 3_5,6,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 1_5,2,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_4,3,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_5,51,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 2_7,34,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_1,26,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_2,8,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_3,9,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_4,3,undirected
Lamb_Glenarvon 2_6,Lamb_Glenarvon 3_5,1,undirected
Lamb_Glenarvon 2_6,Woolstencraft_Mathilda_2,4,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_3,1,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_4,35,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_5,34,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 2_6,34,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_3,12,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_4,25,undirected
Lamb_Glenarvon 2_7,Lamb_Glenarvon 3_5,13,undirected
Lamb_Glenarvon 2_7,Woolstencraft_Mathilda_2,1,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 2_1,1,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 2_5,30,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 2_6,26,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_2,31,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_3,23,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_4,4,undirected
Lamb_Glenarvon 3_1,Lamb_Glenarvon 3_5,1,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 1_4,2,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 1_5,5,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_3,2,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_4,7,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_5,21,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 2_6,8,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_1,31,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_3,2,undirected
Lamb_Glenarvon 3_2,Lamb_Glenarvon 3_4,1,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_1,4,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_5,23,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_6,9,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 2_7,12,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_1,23,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_2,2,undirected
Lamb_Glenarvon 3_3,Lamb_Glenarvon 3_4,8,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 1_1,7,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_1,29,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_5,4,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_6,3,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 2_7,25,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_1,4,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_2,1,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_3,8,undirected
Lamb_Glenarvon 3_4,Lamb_Glenarvon 3_5,45,undirected
Lamb_Glenarvon 3_4,Wallop_the castle of Odranto 2_1,10,undirected
Lamb_Glenarvon 3_4,Wallop_the castle of Odranto 2_2,5,undirected
Lamb_Glenarvon 3_4,Wallop_the castle of Odranto_1,5,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 1_1,17,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_1,7,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_2,5,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_5,6,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_6,1,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 2_7,13,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 3_1,1,undirected
Lamb_Glenarvon 3_5,Lamb_Glenarvon 3_4,45,undirected
Lewis_The Monk_1,Lamb_Glenarvon 2_1,1,undirected
Lewis_The Monk_1,Lewis_The Monk_2,10,undirected
Lewis_The Monk_1,Lewis_The Monk_4,26,undirected
Lewis_The Monk_1,Lewis_The Monk_5,1,undirected
Lewis_The Monk_1,Lewis_The Monk_8,23,undirected
Lewis_The Monk_1,Lewis_The Monk_10,1,undirected
Lewis_The Monk_1,Lewis_The Monk_14,9,undirected
Lewis_The Monk_2,Lewis_The Monk_1,10,undirected
Lewis_The Monk_2,Lewis_The Monk_3,58,undirected
Lewis_The Monk_2,Lewis_The Monk_7,3,undirected
Lewis_The Monk_2,Lewis_The Monk_8,10,undirected
Lewis_The Monk_2,Lewis_The Monk_9,5,undirected
Lewis_The Monk_2,Lewis_The Monk_10,18,undirected
Lewis_The Monk_3,Lewis_The Monk_2,58,undirected
Lewis_The Monk_3,Lewis_The Monk_8,19,undirected
Lewis_The Monk_3,Lewis_The Monk_9,8,undirected
Lewis_The Monk_3,Lewis_The Monk_10,35,undirected
Lewis_The Monk_3,Wallop_the castle of Odranto 2_2,4,undirected
Lewis_The Monk_3,Woolstencraft_Mathilda_2,4,undirected
Lewis_The Monk_4,Lewis_The Monk_1,26,undirected
Lewis_The Monk_4,Lewis_The Monk_5,55,undirected
Lewis_The Monk_4,Lewis_The Monk_6,7,undirected
Lewis_The Monk_4,Lewis_The Monk_7,15,undirected
Lewis_The Monk_4,Lewis_The Monk_8,2,undirected
Lewis_The Monk_5,Lewis_The Monk_1,1,undirected
Lewis_The Monk_5,Lewis_The Monk_4,55,undirected
Lewis_The Monk_5,Lewis_The Monk_6,26,undirected
Lewis_The Monk_5,Lewis_The Monk_7,39,undirected
Lewis_The Monk_5,Lewis_The Monk_8,1,undirected
Lewis_The Monk_5,Lewis_The Monk_15,4,undirected
Lewis_The Monk_6,Lewis_The Monk_4,7,undirected
Lewis_The Monk_6,Lewis_The Monk_5,26,undirected
Lewis_The Monk_6,Lewis_The Monk_7,57,undirected
Lewis_The Monk_6,Lewis_The Monk_11,2,undirected
Lewis_The Monk_6,Lewis_The Monk_12,6,undirected
Lewis_The Monk_6,Lewis_The Monk_13,14,undirected
Lewis_The Monk_6,Polidori_diary_3,1,undirected
Lewis_The Monk_7,Lewis_The Monk_2,3,undirected
Lewis_The Monk_7,Lewis_The Monk_4,15,undirected
Lewis_The Monk_7,Lewis_The Monk_5,39,undirected
Lewis_The Monk_7,Lewis_The Monk_6,57,undirected
Lewis_The Monk_7,Lewis_The Monk_8,41,undirected
Lewis_The Monk_7,Lewis_The Monk_11,1,undirected
Lewis_The Monk_7,Lewis_The Monk_12,2,undirected
Lewis_The Monk_7,Lewis_The Monk_13,1,undirected
Lewis_The Monk_8,Lewis_The Monk_1,23,undirected
Lewis_The Monk_8,Lewis_The Monk_2,10,undirected
Lewis_The Monk_8,Lewis_The Monk_3,19,undirected
Lewis_The Monk_8,Lewis_The Monk_4,2,undirected
Lewis_The Monk_8,Lewis_The Monk_5,1,undirected
Lewis_The Monk_8,Lewis_The Monk_7,41,undirected
Lewis_The Monk_8,Lewis_The Monk_9,1,undirected
Lewis_The Monk_8,Lewis_The Monk_10,7,undirected
Lewis_The Monk_8,Lewis_The Monk_11,7,undirected
Lewis_The Monk_9,Lewis_The Monk_2,5,undirected
Lewis_The Monk_9,Lewis_The Monk_3,8,undirected
Lewis_The Monk_9,Lewis_The Monk_8,1,undirected
Lewis_The Monk_9,Lewis_The Monk_10,51,undirected
Lewis_The Monk_9,Lewis_The Monk_11,52,undirected
Lewis_The Monk_9,Lewis_The Monk_13,1,undirected
Lewis_The Monk_9,Lewis_The Monk_14,1,undirected
Lewis_The Monk_9,Lewis_The Monk_15,17,undirected
Lewis_The Monk_9,Lewis_The Monk_16,9,undirected
Lewis_The Monk_10,Lewis_The Monk_1,1,undirected
Lewis_The Monk_10,Lewis_The Monk_2,18,undirected
Lewis_The Monk_10,Lewis_The Monk_3,35,undirected
Lewis_The Monk_10,Lewis_The Monk_8,7,undirected
Lewis_The Monk_10,Lewis_The Monk_9,51,undirected
Lewis_The Monk_10,Lewis_The Monk_11,14,undirected
Lewis_The Monk_10,Lewis_The Monk_12,14,undirected
Lewis_The Monk_10,Lewis_The Monk_14,15,undirected
Lewis_The Monk_10,Lewis_The Monk_15,1,undirected
Lewis_The Monk_10,Lewis_The Monk_16,3,undirected
Lewis_The Monk_11,Anno_The Vamp_1,2,undirected
Lewis_The Monk_11,Lewis_The Monk_6,2,undirected
